"InvID","PlotID","Invdate","Treenum","Species","Bhage","Theight","Comment"
953,"0420-00028","1980-07-07 00:00:00",1,"DF",88,122,NA
953,"0420-00028","1980-07-07 00:00:00",8,"WF",92,126,NA
953,"0420-00028","1980-07-07 00:00:00",15,"DF",71,124,NA
1928,"0420-00028","1992-08-19 00:00:00",15,"DF",81,131,NA
1928,"0420-00028","1992-08-19 00:00:00",16,"SP",53,111,NA
1928,"0420-00028","1992-08-19 00:00:00",17,"SP",99,118,NA
954,"0420-00030","1980-07-01 00:00:00",2,"DF",42,83,NA
954,"0420-00030","1980-07-01 00:00:00",-1,"SP",85,99,NA
1929,"0420-00030","1992-08-20 00:00:00",2,"DF",54,101,NA
1929,"0420-00030","1992-08-20 00:00:00",26,"WF",54,114,NA
955,"0420-00032","1980-07-09 00:00:00",-1,"WF",117,147,NA
955,"0420-00032","1980-07-09 00:00:00",-2,"DF",98,145,NA
956,"0464-00003","1980-07-21 00:00:00",5,"DF",74,102,NA
956,"0464-00003","1980-07-21 00:00:00",9,"WF",86,116,NA
956,"0464-00003","1980-07-21 00:00:00",-1,"WF",88,126,NA
1578,"0464-00003","1985-10-30 00:00:00",3,"PP",107,157,NA
1578,"0464-00003","1985-10-30 00:00:00",5,"DF",84,124,NA
1578,"0464-00003","1985-10-30 00:00:00",9,"WF",74,143,NA
957,"0464-00001","1980-07-18 00:00:00",-1,"SP",112,148,NA
957,"0464-00001","1980-07-18 00:00:00",-2,"SP",75,126,NA
957,"0464-00001","1980-07-18 00:00:00",-3,"SP",86,133,NA
958,"0464-00002","1980-07-21 00:00:00",-1,"SP",108,165,NA
958,"0464-00002","1980-07-21 00:00:00",-2,"SP",80,146,NA
958,"0464-00002","1980-07-21 00:00:00",-3,"SP",123,170,NA
1580,"0464-00002","1985-10-30 00:00:00",6,"WF",103,163,NA
1027,"0440-00001","1981-06-22 00:00:00",20,"PP",63,120,NA
1027,"0440-00001","1981-06-22 00:00:00",-1,"WF",86,134,NA
1028,"0440-00002","1981-06-23 00:00:00",1,"SP",65,120,NA
1028,"0440-00002","1981-06-23 00:00:00",-1,"PP",58,111,NA
1029,"0440-00003","1981-06-24 00:00:00",6,"WF",97,142,NA
1029,"0440-00003","1981-06-24 00:00:00",-1,"PP",65,145,NA
1029,"0440-00003","1981-06-24 00:00:00",-2,"SP",67,139,NA
1030,"0440-00005","1981-06-25 00:00:00",1,"SP",68,113,NA
1030,"0440-00005","1981-06-25 00:00:00",16,"PP",63,140,NA
1031,"0440-00006","1981-06-26 00:00:00",7,"PP",64,143,NA
1031,"0440-00006","1981-06-26 00:00:00",-1,"WF",60,123,NA
1031,"0440-00006","1981-06-26 00:00:00",-2,"DF",77,134,NA
2267,"0440-00006","1994-07-07 00:00:00",9,"DF",72,130,NA
1032,"0440-00009","1981-06-26 00:00:00",1,"PP",60,123,NA
1032,"0440-00009","1981-06-26 00:00:00",9,"WF",60,132,NA
1032,"0440-00009","1981-06-26 00:00:00",22,"PP",60,131,NA
1033,"0440-00010","1981-06-29 00:00:00",2,"PP",52,125,NA
1033,"0440-00010","1981-06-29 00:00:00",-1,"PP",59,100,NA
1033,"0440-00010","1981-06-29 00:00:00",-2,"PP",61,131,NA
1034,"0440-00011","1981-06-29 00:00:00",-1,"PP",70,135,NA
1034,"0440-00011","1981-06-29 00:00:00",-2,"PP",68,126,NA
1034,"0440-00011","1981-06-29 00:00:00",-3,"PP",63,127,NA
1034,"0440-00011","1981-06-29 00:00:00",-4,"PP",64,155,NA
1035,"0440-00012","1981-07-01 00:00:00",18,"SP",65,135,NA
1035,"0440-00012","1981-07-01 00:00:00",30,"PP",52,112,NA
1035,"0440-00012","1981-07-01 00:00:00",-1,"SP",68,155,NA
1036,"0440-00013","1981-06-30 00:00:00",-1,"PP",70,132,NA
1036,"0440-00013","1981-06-30 00:00:00",-2,"WF",62,132,NA
1036,"0440-00013","1981-06-30 00:00:00",-3,"WF",83,117,NA
1037,"0440-00014","1981-07-01 00:00:00",33,"SP",54,93,NA
1037,"0440-00014","1981-07-01 00:00:00",34,"PP",56,130,NA
650,"0450-00001","1977-06-30 00:00:00",16,"PP",65,136,NA
650,"0450-00001","1977-06-30 00:00:00",19,"PP",63,145,NA
650,"0450-00001","1977-06-30 00:00:00",26,"PP",63,121,NA
1873,"0450-00001","1990-08-22 00:00:00",6,"PP",70,139,NA
1873,"0450-00001","1990-08-22 00:00:00",16,"PP",78,138,NA
651,"0450-00002","1977-06-30 00:00:00",5,"WF",74,111,NA
651,"0450-00002","1977-06-30 00:00:00",27,"PP",63,119,NA
651,"0450-00002","1977-06-30 00:00:00",31,"PP",62,115,NA
1874,"0450-00002","1990-08-20 00:00:00",27,"PP",81,133,NA
1874,"0450-00002","1990-08-20 00:00:00",31,"PP",71,127,NA
652,"0450-00003","1977-07-01 00:00:00",11,"SP",52,117,NA
652,"0450-00003","1977-07-01 00:00:00",25,"PP",61,119,NA
652,"0450-00003","1977-07-01 00:00:00",32,"PP",56,117,NA
1875,"0450-00003","1990-08-27 00:00:00",11,"SP",65,116,NA
1875,"0450-00003","1990-08-27 00:00:00",16,"PP",74,134,NA
1875,"0450-00003","1990-08-27 00:00:00",25,"PP",74,134,NA
653,"0450-00004","1977-07-05 00:00:00",4,"PP",52,113,NA
653,"0450-00004","1977-07-05 00:00:00",15,"PP",53,100,NA
653,"0450-00004","1977-07-05 00:00:00",31,"PP",54,99,NA
1876,"0450-00004","1990-08-23 00:00:00",20,"PP",62,103,NA
1876,"0450-00004","1990-08-23 00:00:00",37,"PP",58,115,NA
654,"0464-00005","1977-07-05 00:00:00",3,"SP",39,78,NA
654,"0464-00005","1977-07-05 00:00:00",8,"WF",45,102,NA
654,"0464-00005","1977-07-05 00:00:00",24,"PP",40,91,NA
655,"0464-00006","1977-07-06 00:00:00",7,"PP",57,113,NA
655,"0464-00006","1977-07-06 00:00:00",8,"SP",54,123,NA
655,"0464-00006","1977-07-06 00:00:00",10,"PP",55,94,NA
656,"0464-00007","1977-07-06 00:00:00",2,"PP",62,117,NA
656,"0464-00007","1977-07-06 00:00:00",12,"PP",63,126,NA
657,"0464-00008","1977-07-07 00:00:00",1,"SP",52,111,NA
657,"0464-00008","1977-07-07 00:00:00",13,"PP",59,108,NA
657,"0464-00008","1977-07-07 00:00:00",22,"SP",58,107,NA
658,"0464-00009","1977-07-08 00:00:00",27,"PP",70,126,NA
658,"0464-00009","1977-07-08 00:00:00",57,"PP",61,128,NA
658,"0464-00009","1977-07-08 00:00:00",60,"PP",49,122,NA
659,"0464-00010","1977-07-08 00:00:00",2,"PP",61,133,NA
659,"0464-00010","1977-07-08 00:00:00",5,"PP",57,136,NA
659,"0464-00010","1977-07-08 00:00:00",8,"SP",68,124,NA
660,"0464-00011","1977-07-11 00:00:00",2,"SP",104,163,NA
660,"0464-00011","1977-07-11 00:00:00",3,"SP",113,170,NA
960,"0460-00003","1980-08-05 00:00:00",1,"SP",80,150,NA
960,"0460-00003","1980-08-05 00:00:00",20,"SP",75,153,NA
960,"0460-00003","1980-08-05 00:00:00",-1,"SP",75,148,NA
960,"0460-00003","1980-08-05 00:00:00",-2,"SP",91,173,NA
961,"0460-00006","1980-08-01 00:00:00",39,"PP",53,129,NA
961,"0460-00006","1980-08-01 00:00:00",-1,"PP",74,155,NA
961,"0460-00006","1980-08-01 00:00:00",-2,"PP",68,159,NA
962,"0460-00007","1980-08-04 00:00:00",-1,"PP",79,114,NA
962,"0460-00007","1980-08-04 00:00:00",-2,"PP",69,138,NA
963,"0461-00001","1980-08-04 00:00:00",2,"PP",48,91,NA
963,"0461-00001","1980-08-04 00:00:00",10,"PP",48,116,NA
963,"0461-00001","1980-08-04 00:00:00",16,"PP",50,105,NA
963,"0461-00001","1980-08-04 00:00:00",32,"PP",45,100,NA
964,"0461-00002","1980-08-05 00:00:00",8,"PP",82,143,NA
964,"0461-00002","1980-08-05 00:00:00",-1,"PP",75,119,NA
964,"0461-00002","1980-08-05 00:00:00",-2,"PP",81,128,NA
965,"0462-00004","1980-08-01 00:00:00",-1,"PP",68,143,NA
965,"0462-00004","1980-08-01 00:00:00",-2,"PP",55,111,NA
965,"0462-00004","1980-08-01 00:00:00",-3,"PP",60,121,NA
966,"0462-00005","1980-08-01 00:00:00",1,"WF",34,79,NA
966,"0462-00005","1980-08-01 00:00:00",22,"PP",47,130,NA
966,"0462-00005","1980-08-01 00:00:00",23,"PP",55,115,NA
967,"0470-00002","1980-07-28 00:00:00",-1,"SP",96,158,NA
967,"0470-00002","1980-07-28 00:00:00",-2,"SP",63,111,NA
967,"0470-00002","1980-07-28 00:00:00",-3,"PP",85,147,NA
968,"0470-00004","1980-07-28 00:00:00",9,"WF",57,109,NA
968,"0470-00004","1980-07-28 00:00:00",14,"WF",63,130,NA
968,"0470-00004","1980-07-28 00:00:00",-1,"PP",63,102,NA
1583,"0470-00004","1985-06-26 00:00:00",14,"WF",61,134,NA
1583,"0470-00004","1985-06-26 00:00:00",-1,"PP",56,107,NA
969,"0470-00006","1980-07-29 00:00:00",10,"DF",51,105,NA
969,"0470-00006","1980-07-29 00:00:00",-1,"DF",60,106,NA
969,"0470-00006","1980-07-29 00:00:00",-2,"DF",55,105,NA
1584,"0470-00006","1985-06-26 00:00:00",10,"DF",61,97,NA
970,"0470-00008","1980-07-29 00:00:00",2,"WF",49,96,NA
970,"0470-00008","1980-07-29 00:00:00",6,"WF",44,96,NA
970,"0470-00008","1980-07-29 00:00:00",9,"WF",63,113,NA
971,"0470-00013","1980-07-29 00:00:00",7,"WF",66,133,NA
971,"0470-00013","1980-07-29 00:00:00",14,"WF",60,155,NA
971,"0470-00013","1980-07-29 00:00:00",28,"WF",49,129,NA
971,"0470-00013","1980-07-29 00:00:00",-1,"WF",60,139,NA
1586,"0470-00013","1985-06-26 00:00:00",7,"WF",69,131,NA
1586,"0470-00013","1985-06-26 00:00:00",15,"WF",60,148,NA
972,"0470-00021","1980-07-31 00:00:00",12,"SP",58,118,NA
972,"0470-00021","1980-07-31 00:00:00",-1,"SP",61,143,NA
972,"0470-00021","1980-07-31 00:00:00",-2,"SP",77,130,NA
972,"0470-00021","1980-07-31 00:00:00",-3,"PP",67,139,NA
973,"0470-00022","1980-07-31 00:00:00",6,"WF",67,131,NA
973,"0470-00022","1980-07-31 00:00:00",8,"SP",66,125,NA
973,"0470-00022","1980-07-31 00:00:00",23,"PP",59,118,NA
1588,"0470-00022","1985-06-26 00:00:00",6,"WF",77,140,NA
1588,"0470-00022","1985-06-26 00:00:00",22,"DF",71,124,NA
1588,"0470-00022","1985-06-26 00:00:00",-1,"WF",66,121,NA
974,"0471-00015","1980-07-30 00:00:00",4,"SP",52,103,NA
974,"0471-00015","1980-07-30 00:00:00",9,"PP",73,123,NA
974,"0471-00015","1980-07-30 00:00:00",-1,"SP",91,163,NA
1589,"0471-00015","1985-11-01 00:00:00",4,"SP",66,116,NA
1589,"0471-00015","1985-11-01 00:00:00",6,"WF",77,135,NA
1589,"0471-00015","1985-11-01 00:00:00",9,"PP",66,133,NA
975,"0471-00017","1980-07-31 00:00:00",-1,"SP",77,148,NA
975,"0471-00017","1980-07-31 00:00:00",-2,"PP",76,128,NA
975,"0471-00017","1980-07-31 00:00:00",-3,"WF",79,117,NA
975,"0471-00017","1980-07-31 00:00:00",-4,"SP",67,113,NA
1590,"0471-00017","1985-11-01 00:00:00",2,"SP",54,79,NA
976,"0471-00021","1980-07-30 00:00:00",4,"PP",62,103,NA
976,"0471-00021","1980-07-30 00:00:00",8,"SP",63,111,NA
976,"0471-00021","1980-07-30 00:00:00",15,"SP",66,117,NA
1591,"0471-00021","1985-10-31 00:00:00",4,"PP",65,113,NA
1591,"0471-00021","1985-10-31 00:00:00",15,"SP",70,113,NA
1591,"0471-00021","1985-10-31 00:00:00",30,"DF",79,94,NA
977,"0471-00022","1980-07-30 00:00:00",-1,"PP",65,116,NA
977,"0471-00022","1980-07-30 00:00:00",-2,"WF",61,132,NA
977,"0471-00022","1980-07-30 00:00:00",-3,"PP",72,131,NA
978,"0471-00023","1980-07-31 00:00:00",-1,"PP",73,132,NA
978,"0471-00023","1980-07-31 00:00:00",-2,"PP",44,107,NA
978,"0471-00023","1980-07-31 00:00:00",-3,"DF",51,126,NA
1593,"0471-00023","1985-10-31 00:00:00",19,"DF",25,36,NA
1593,"0471-00023","1985-10-31 00:00:00",-1,"DF",54,103,NA
1594,"0480-00031","1985-06-18 00:00:00",-1,"WF",55,81,NA
1595,"0480-00032","1985-06-18 00:00:00",-1,"PP",106,124,NA
1595,"0480-00032","1985-06-18 00:00:00",-2,"DF",87,106,NA
663,"0480-00033","1977-09-12 00:00:00",1,"PP",50,81,NA
663,"0480-00033","1977-09-12 00:00:00",10,"PP",53,110,NA
1596,"0480-00033","1985-06-18 00:00:00",2,"DF",60,92,NA
1596,"0480-00033","1985-06-18 00:00:00",4,"DF",56,92,NA
1596,"0480-00033","1985-06-18 00:00:00",7,"PP",76,112,NA
1596,"0480-00033","1985-06-18 00:00:00",10,"PP",66,108,NA
1596,"0480-00033","1985-06-18 00:00:00",25,"DF",53,90,NA
1596,"0480-00033","1985-06-18 00:00:00",-1,"PP",55,117,NA
664,"0480-00034","1977-09-12 00:00:00",1,"PP",66,97,NA
665,"0480-00035","1977-09-12 00:00:00",8,"PP",99,138,NA
665,"0480-00035","1977-09-12 00:00:00",11,"PP",98,126,NA
1598,"0480-00035","1985-06-19 00:00:00",7,"DF",96,136,NA
1598,"0480-00035","1985-06-19 00:00:00",18,"DF",75,103,NA
1598,"0480-00035","1985-06-19 00:00:00",-1,"PP",118,139,NA
1598,"0480-00035","1985-06-19 00:00:00",-2,"DF",55,111,NA
666,"0480-00036","1977-09-12 00:00:00",6,"WF",82,107,NA
1599,"0480-00036","1985-06-19 00:00:00",6,"DF",71,113,NA
1599,"0480-00036","1985-06-19 00:00:00",-1,"DF",93,116,NA
1599,"0480-00036","1985-06-19 00:00:00",-2,"WF",77,111,NA
1600,"0480-00037","1985-06-18 00:00:00",-1,"WF",97,115,NA
1600,"0480-00037","1985-06-18 00:00:00",-2,"WF",73,98,NA
1600,"0480-00037","1985-06-18 00:00:00",-3,"WF",74,112,NA
1369,"0490-00002","1984-08-07 00:00:00",-1,"WF",68,108,NA
1369,"0490-00002","1984-08-07 00:00:00",-2,"DF",67,96,NA
1369,"0490-00002","1984-08-07 00:00:00",-3,"PP",70,115,NA
1370,"0490-00004","1984-08-08 00:00:00",4,"SP",61,118,NA
1370,"0490-00004","1984-08-08 00:00:00",-1,"WF",53,122,NA
1370,"0490-00004","1984-08-08 00:00:00",-2,"SP",62,129,NA
1371,"0490-00006","1984-08-08 00:00:00",7,"SP",65,123,NA
1371,"0490-00006","1984-08-08 00:00:00",10,"DF",57,120,NA
1371,"0490-00006","1984-08-08 00:00:00",-1,"DF",65,137,NA
1973,"0490-00006","1993-06-03 00:00:00",-1,"SP",89,139,NA
1372,"0490-00008","1984-08-08 00:00:00",17,"DF",59,112,NA
1372,"0490-00008","1984-08-08 00:00:00",-1,"SP",86,155,NA
1372,"0490-00008","1984-08-08 00:00:00",-2,"DF",100,120,NA
1974,"0490-00008","1993-06-10 00:00:00",2,"DF",83,113,NA
1373,"0490-00010","1984-07-30 00:00:00",-1,"SP",60,128,NA
1373,"0490-00010","1984-07-30 00:00:00",-2,"SP",52,133,NA
1373,"0490-00010","1984-07-30 00:00:00",-3,"SP",71,127,NA
1374,"0490-00012","1984-07-27 00:00:00",7,"SP",70,140,NA
1374,"0490-00012","1984-07-27 00:00:00",-1,"SP",68,119,NA
1374,"0490-00012","1984-07-27 00:00:00",-2,"SP",66,127,NA
1375,"0490-00014","1984-07-27 00:00:00",-1,"SP",57,131,NA
1375,"0490-00014","1984-07-27 00:00:00",-2,"SP",46,122,NA
1375,"0490-00014","1984-07-27 00:00:00",-3,"PP",86,132,NA
1376,"0490-00016","1984-07-30 00:00:00",1,"SP",66,148,NA
1376,"0490-00016","1984-07-30 00:00:00",4,"DF",60,115,NA
1376,"0490-00016","1984-07-30 00:00:00",-1,"SP",66,147,NA
1377,"0490-00018","1984-07-31 00:00:00",-1,"SP",53,136,NA
1377,"0490-00018","1984-07-31 00:00:00",-2,"SP",71,128,NA
1377,"0490-00018","1984-07-31 00:00:00",-3,"SP",60,134,NA
1378,"0490-00020","1984-07-31 00:00:00",4,"SP",67,132,NA
1378,"0490-00020","1984-07-31 00:00:00",-1,"PP",88,134,NA
1378,"0490-00020","1984-07-31 00:00:00",-2,"SP",81,133,NA
1379,"0490-00024","1984-08-09 00:00:00",-1,"DF",63,98,NA
1379,"0490-00024","1984-08-09 00:00:00",-2,"SP",71,131,NA
1379,"0490-00024","1984-08-09 00:00:00",-3,"PP",55,118,NA
1380,"0490-00031","1984-07-31 00:00:00",-1,"SP",76,138,NA
1380,"0490-00031","1984-07-31 00:00:00",-2,"WF",62,142,NA
1380,"0490-00031","1984-07-31 00:00:00",-3,"PP",66,131,NA
1381,"0490-00032","1984-08-06 00:00:00",3,"WF",62,115,NA
1381,"0490-00032","1984-08-06 00:00:00",29,"WF",66,113,NA
1381,"0490-00032","1984-08-06 00:00:00",-1,"PP",65,107,NA
1382,"0490-00033","1984-09-02 00:00:00",16,"WF",53,129,NA
1382,"0490-00033","1984-09-02 00:00:00",-1,"PP",57,115,NA
1382,"0490-00033","1984-09-02 00:00:00",-2,"PP",59,113,NA
1383,"0490-00034","1984-09-02 00:00:00",-1,"WF",87,139,NA
1383,"0490-00034","1984-09-02 00:00:00",-2,"SP",81,125,NA
1383,"0490-00034","1984-09-02 00:00:00",-3,"SP",86,135,NA
1384,"0490-00035","1984-08-03 00:00:00",-1,"SP",75,132,NA
1384,"0490-00035","1984-08-03 00:00:00",-2,"SP",65,116,NA
1384,"0490-00035","1984-08-03 00:00:00",-3,"PP",67,119,NA
1385,"0490-00036","1984-08-06 00:00:00",3,"WF",55,102,NA
1385,"0490-00036","1984-08-06 00:00:00",13,"SP",59,139,NA
1385,"0490-00036","1984-08-06 00:00:00",-1,"SP",38,93,NA
1386,"0490-00037","1984-08-06 00:00:00",2,"DF",72,149,NA
1386,"0490-00037","1984-08-06 00:00:00",-1,"SP",72,142,NA
1386,"0490-00037","1984-08-06 00:00:00",-2,"PP",68,127,NA
1387,"0490-00040","1984-08-10 00:00:00",1,"PP",71,132,NA
1387,"0490-00040","1984-08-10 00:00:00",-1,"SP",78,142,NA
1387,"0490-00040","1984-08-10 00:00:00",-2,"SP",66,143,NA
1388,"0490-00041","1984-08-09 00:00:00",6,"DF",92,129,NA
1388,"0490-00041","1984-08-09 00:00:00",16,"SP",79,139,NA
1388,"0490-00041","1984-08-09 00:00:00",-1,"SP",92,142,NA
1389,"0490-00042","1984-08-09 00:00:00",18,"WF",69,133,NA
1389,"0490-00042","1984-08-09 00:00:00",-1,"SP",66,107,NA
1389,"0490-00042","1984-08-09 00:00:00",-2,"PP",64,121,NA
1390,"0490-00043","1984-06-28 00:00:00",7,"WF",80,145,NA
1390,"0490-00043","1984-06-28 00:00:00",-1,"SP",83,166,NA
1390,"0490-00043","1984-06-28 00:00:00",-2,"SP",75,155,NA
1391,"0500-00002","1984-06-18 00:00:00",1,"WF",47,88,NA
1391,"0500-00002","1984-06-18 00:00:00",-1,"SP",75,128,NA
1391,"0500-00002","1984-06-18 00:00:00",-2,"WF",57,117,NA
1392,"0500-00004","1984-06-18 00:00:00",3,"SP",72,130,NA
1392,"0500-00004","1984-06-18 00:00:00",-1,"SP",88,152,NA
1392,"0500-00004","1984-06-18 00:00:00",-2,"WF",76,165,NA
1393,"0500-00006","1984-06-18 00:00:00",1,"SP",88,136,NA
1393,"0500-00006","1984-06-18 00:00:00",-1,"SP",88,139,NA
1393,"0500-00006","1984-06-18 00:00:00",-2,"SP",81,130,NA
1394,"0500-00008","1984-06-13 00:00:00",-1,"PP",88,178,NA
1394,"0500-00008","1984-06-13 00:00:00",-2,"SP",81,143,NA
1394,"0500-00008","1984-06-13 00:00:00",-3,"SP",76,151,NA
1395,"0500-00013","1984-06-13 00:00:00",15,"SP",95,151,NA
1395,"0500-00013","1984-06-13 00:00:00",19,"SP",63,137,NA
1395,"0500-00013","1984-06-13 00:00:00",-1,"SP",82,163,NA
1396,"0500-00015","1984-06-13 00:00:00",-1,"SP",99,152,NA
1396,"0500-00015","1984-06-13 00:00:00",-2,"PP",93,162,NA
1397,"0500-00017","1984-06-14 00:00:00",5,"SP",104,182,NA
1397,"0500-00017","1984-06-14 00:00:00",-1,"SP",94,166,NA
1397,"0500-00017","1984-06-14 00:00:00",-2,"SP",88,175,NA
1398,"0500-00019","1984-06-14 00:00:00",-1,"SP",83,159,NA
1398,"0500-00019","1984-06-14 00:00:00",-2,"SP",106,162,NA
1399,"0500-00021","1984-06-19 00:00:00",13,"WF",66,136,NA
1399,"0500-00021","1984-06-19 00:00:00",-1,"SP",64,130,NA
1400,"0500-00022","1984-06-15 00:00:00",-1,"SP",84,154,NA
1400,"0500-00022","1984-06-15 00:00:00",-2,"PP",63,129,NA
1400,"0500-00022","1984-06-15 00:00:00",-3,"PP",56,131,NA
1401,"0500-00026","1984-06-20 00:00:00",-1,"SP",84,149,NA
1401,"0500-00026","1984-06-20 00:00:00",-2,"SP",97,161,NA
1402,"0500-00027","1984-06-19 00:00:00",-1,"SP",92,145,NA
1402,"0500-00027","1984-06-19 00:00:00",-2,"SP",69,133,NA
1403,"0500-00029","1984-06-20 00:00:00",2,"SP",82,138,NA
1403,"0500-00029","1984-06-20 00:00:00",7,"SP",86,145,NA
1403,"0500-00029","1984-06-20 00:00:00",-1,"SP",93,159,NA
1404,"0500-00035","1984-06-14 00:00:00",11,"SP",92,128,NA
1405,"0501-00023","1984-06-20 00:00:00",3,"SP",63,146,NA
1405,"0501-00023","1984-06-20 00:00:00",-1,"SP",77,156,NA
1405,"0501-00023","1984-06-20 00:00:00",-2,"SP",85,151,NA
1406,"0501-00024","1984-06-29 00:00:00",5,"SP",72,134,NA
1406,"0501-00024","1984-06-29 00:00:00",-1,"SP",96,161,NA
1406,"0501-00024","1984-06-29 00:00:00",-2,"SP",90,173,NA
1407,"0501-00025","1984-06-21 00:00:00",1,"SP",68,137,NA
1407,"0501-00025","1984-06-21 00:00:00",-1,"PP",67,131,NA
1407,"0501-00025","1984-06-21 00:00:00",-2,"SP",68,128,NA
1408,"0501-00028","1984-06-21 00:00:00",-1,"SP",80,138,NA
1409,"0501-00030","1984-06-22 00:00:00",4,"SP",94,162,NA
1409,"0501-00030","1984-06-22 00:00:00",-1,"SP",92,145,NA
1409,"0501-00030","1984-06-22 00:00:00",-2,"WF",86,134,NA
1410,"0501-00031","1984-06-22 00:00:00",4,"SP",65,134,NA
1410,"0501-00031","1984-06-22 00:00:00",-1,"SP",97,140,NA
1410,"0501-00031","1984-06-22 00:00:00",-2,"PP",60,124,NA
1411,"0501-00032","1984-06-25 00:00:00",31,"SP",84,149,NA
1411,"0501-00032","1984-06-25 00:00:00",-1,"SP",98,165,NA
1411,"0501-00032","1984-06-25 00:00:00",-2,"SP",76,164,NA
1412,"0501-00033","1984-06-25 00:00:00",39,"WF",72,115,NA
1412,"0501-00033","1984-06-25 00:00:00",-1,"SP",93,141,NA
1413,"0501-00034","1984-06-28 00:00:00",2,"WF",72,125,NA
1413,"0501-00034","1984-06-28 00:00:00",-1,"SP",81,145,NA
1413,"0501-00034","1984-06-28 00:00:00",-2,"SP",82,126,NA
1601,"0520-00001","1985-07-31 00:00:00",2,"WF",46,109,NA
1602,"0520-00002","1985-07-31 00:00:00",1,"SP",91,139,NA
1602,"0520-00002","1985-07-31 00:00:00",-1,"PP",67,108,NA
1602,"0520-00002","1985-07-31 00:00:00",-2,"WF",95,119,NA
1603,"0520-00003","1985-07-31 00:00:00",6,"PP",55,117,NA
1603,"0520-00003","1985-07-31 00:00:00",16,"WF",54,121,NA
1604,"0520-00004","1985-07-31 00:00:00",33,"WF",24,32,NA
1604,"0520-00004","1985-07-31 00:00:00",34,"WF",15,27,NA
1038,"0520-00005","1981-07-16 00:00:00",1,"WF",59,115,NA
1038,"0520-00005","1981-07-16 00:00:00",11,"SP",53,92,NA
1038,"0520-00005","1981-07-16 00:00:00",27,"WF",58,117,NA
1605,"0520-00005","1985-08-02 00:00:00",1,"WF",63,99,NA
1605,"0520-00005","1985-08-02 00:00:00",11,"SP",57,97,NA
1605,"0520-00005","1985-08-02 00:00:00",27,"WF",62,120,NA
1039,"0520-00006","1981-07-17 00:00:00",5,"SP",89,184,NA
1039,"0520-00006","1981-07-17 00:00:00",7,"WF",88,145,NA
1606,"0520-00006","1985-08-02 00:00:00",5,"SP",94,171,NA
1606,"0520-00006","1985-08-02 00:00:00",7,"WF",92,142,NA
1606,"0520-00006","1985-08-02 00:00:00",16,"DF",80,123,NA
1607,"0520-00007","1985-08-01 00:00:00",3,"IC",76,101,NA
1607,"0520-00007","1985-08-01 00:00:00",44,"IC",59,68,NA
1607,"0520-00007","1985-08-01 00:00:00",50,"IC",71,84,NA
1607,"0520-00007","1985-08-01 00:00:00",54,"IC",76,84,NA
1607,"0520-00007","1985-08-01 00:00:00",55,"DF",76,105,NA
669,"0530-00002","1977-07-12 00:00:00",8,"PP",27,60,NA
669,"0530-00002","1977-07-12 00:00:00",19,"PP",31,50,NA
669,"0530-00002","1977-07-12 00:00:00",39,"PP",20,45,NA
1799,"0530-00002","1988-08-08 00:00:00",46,"WF",22,33,NA
670,"0531-00003","1977-07-13 00:00:00",3,"PP",95,108,NA
670,"0531-00003","1977-07-13 00:00:00",5,"DF",38,64,NA
671,"0530-00004","1977-07-13 00:00:00",2,"PP",51,100,NA
671,"0530-00004","1977-07-13 00:00:00",15,"SP",42,64,NA
671,"0530-00004","1977-07-13 00:00:00",48,"PP",59,103,NA
672,"0530-00005","1977-07-14 00:00:00",8,"SP",33,63,NA
672,"0530-00005","1977-07-14 00:00:00",13,"DF",26,70,NA
672,"0530-00005","1977-07-14 00:00:00",33,"SP",22,47,NA
673,"0532-00006","1977-07-15 00:00:00",6,"DF",21,41,NA
673,"0532-00006","1977-07-15 00:00:00",8,"DF",29,52,NA
673,"0532-00006","1977-07-15 00:00:00",12,"WF",23,34,NA
674,"0530-00007","1977-07-15 00:00:00",5,"DF",29,78,NA
674,"0530-00007","1977-07-15 00:00:00",9,"SP",16,26,NA
675,"0530-00008","1977-07-15 00:00:00",7,"DF",22,50,NA
675,"0530-00008","1977-07-15 00:00:00",12,"WF",48,71,NA
676,"0531-00009","1977-07-18 00:00:00",3,"PP",30,73,NA
676,"0531-00009","1977-07-18 00:00:00",20,"PP",18,40,NA
676,"0531-00009","1977-07-18 00:00:00",27,"PP",16,36,NA
677,"0531-00010","1977-07-18 00:00:00",1,"WF",55,92,NA
677,"0531-00010","1977-07-18 00:00:00",5,"DF",69,81,NA
677,"0531-00010","1977-07-18 00:00:00",21,"PP",52,81,NA
678,"0530-00011","1977-07-19 00:00:00",5,"SP",21,48,NA
678,"0530-00011","1977-07-19 00:00:00",14,"WF",25,38,NA
678,"0530-00011","1977-07-19 00:00:00",16,"SP",22,39,NA
679,"0530-00012","1977-07-19 00:00:00",1,"DF",27,47,NA
679,"0530-00012","1977-07-19 00:00:00",2,"WF",28,44,NA
679,"0530-00012","1977-07-19 00:00:00",36,"DF",30,76,NA
680,"0532-00013","1977-07-20 00:00:00",18,"PP",31,75,NA
680,"0532-00013","1977-07-20 00:00:00",19,"PP",31,58,NA
680,"0532-00013","1977-07-20 00:00:00",29,"PP",22,56,NA
682,"0532-00015","1977-07-21 00:00:00",3,"PP",44,96,NA
682,"0532-00015","1977-07-21 00:00:00",9,"PP",38,101,NA
682,"0532-00015","1977-07-21 00:00:00",12,"SP",28,41,NA
